ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
964324469,0,13JAN52,47,0,5,"$68,602",No,$0,z_No,M,<High School,z_Blue Collar,36,Commercial,"$6,200",1,Pickup,yes,"$9,136",4,No,2,"$5,103",4,1,Highly Urban/ Urban
75318000,0,03MAR70,29,3,8,"$62,116",Yes,$0,z_No,z_F,Bachelors,Student,11,Commercial,"$1,500",1,z_SUV,no,"$3,165",3,No,1,$0,6,0,Highly Urban/ Urban
135293295,0,11MAY61,38,0,8,"$44,575",No,"$164,145",Yes,z_F,Bachelors,Professional,31,Private,"$9,760",11,z_SUV,no,"$3,787",4,Yes,4,$0,6,0,Highly Urban/ Urban
63207789,0,06FEB52,47,0,11,"$30,452",No,"$150,468",Yes,M,<High School,z_Blue Collar,34,Commercial,"$21,210",1,Van,yes,$0,0,No,0,$0,8,0,Highly Urban/ Urban
5849652,0,29JUL49,50,0,11,"$72,930",No,"$275,761",z_No,z_F,z_High School,z_Blue Collar,71,Commercial,"$13,790",1,z_SUV,no,$0,0,No,0,$0,1,0,Highly Urban/ Urban
419976048,0,26APR53,46,0,3,"$16,717",No,$0,z_No,M,Bachelors,Student,45,Private,"$15,520",10,Minivan,yes,$0,0,No,0,$0,11,0,Highly Urban/ Urban
341162899,0,02MAY58,41,0,0,$0,No,$0,z_No,M,Bachelors,Student,18,Commercial,"$6,610",1,Pickup,yes,"$3,825",2,Yes,1,$0,1,0,z_Highly Rural/ Rural
301425743,1,20OCT58,41,3,10,,No,"$177,004",Yes,M,Bachelors,Professional,26,Private,"$19,750",9,Van,no,$0,0,No,0,$0,7,0,z_Highly Rural/ Rural
817016721,0,03MAR53,46,1,,"$69,350",No,"$254,858",Yes,M,Bachelors,z_Blue Collar,42,Commercial,"$13,030",6,Minivan,no,"$1,699",1,No,6,$0,7,0,Highly Urban/ Urban
87761316,0,09MAY60,39,2,14,"$28,846",No,"$151,789",Yes,z_F,Bachelors,z_Blue Collar,16,Private,"$26,370",1,z_SUV,no,$0,0,No,2,$0,8,0,Highly Urban/ Urban
910683297,0,28MAR50,49,0,11,"$99,292",No,"$316,705",Yes,M,Masters,Lawyer,48,Private,"$10,190",6,Minivan,no,$0,0,No,0,$0,16,0,Highly Urban/ Urban
936079965,0,25FEB46,53,0,13,"$173,218",No,"$492,219",z_No,M,PhD,Doctor,27,Private,"$18,820",1,Van,no,$0,0,No,0,$0,6,0,Highly Urban/ Urban
707689538,0,12DEC52,46,0,14,"$54,340",No,"$218,964",Yes,z_F,Bachelors,Clerical,45,Private,"$20,320",6,z_SUV,no,$0,0,No,5,$0,13,0,Highly Urban/ Urban
160730761,1,25OCT57,42,1,13,"$49,120",Yes,"$197,752",z_No,z_F,Bachelors,Manager,37,Private,"$5,700",6,z_SUV,no,"$1,775",1,No,2,$0,9,0,Highly Urban/ Urban
291166495,0,18MAY61,38,2,12,"$26,074",No,"$167,980",Yes,z_F,z_High School,Clerical,22,Private,"$10,500",1,z_SUV,no,$0,0,No,3,$0,1,0,Highly Urban/ Urban
16166819,0,26MAR48,51,0,0,$0,No,"$87,503",Yes,M,z_High School,Student,16,Commercial,"$6,720",1,Pickup,no,"$3,029",2,No,0,"$7,836",,1,Highly Urban/ Urban
441009409,0,18MAY42,57,1,14,"$18,306",No,"$118,518",Yes,M,Masters,,10,Commercial,"$11,710",9,Pickup,yes,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
730441601,0,13MAR46,53,0,13,"$17,424",No,$0,Yes,M,Bachelors,Student,39,Commercial,"$15,200",1,Minivan,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
543833421,0,29DEC58,40,3,16,"$52,475",Yes,$0,z_No,z_F,Masters,Lawyer,9,Private,"$10,750",1,z_SUV,no,$0,0,No,3,"$6,879",16,1,Highly Urban/ Urban
778454148,0,09DEC58,40,0,10,"$157,263",No,"$430,484",z_No,M,Masters,,58,Commercial,"$21,230",6,Van,yes,$0,0,Yes,1,$0,18,0,Highly Urban/ Urban
298398909,0,18NOV37,62,0,16,"$103,109",No,"$344,523",Yes,M,Masters,Lawyer,41,Private,"$11,810",1,z_SUV,yes,$0,0,No,0,"$3,288",15,1,Highly Urban/ Urban
547061152,0,10APR52,47,0,11,"$92,214",No,"$266,417",z_No,z_F,Bachelors,Manager,19,Private,"$19,200",14,z_SUV,no,"$5,184",2,No,4,$0,7,0,Highly Urban/ Urban
465602138,0,21MAY51,48,0,13,"$144,515",No,"$378,420",Yes,M,Masters,Lawyer,48,Private,"$20,750",10,Minivan,no,"$3,751",1,No,0,$0,21,0,Highly Urban/ Urban
237919358,0,05MAR53,46,0,13,"$63,553",No,,Yes,M,Masters,,39,Commercial,"$33,640",4,Panel Truck,no,"$37,876",2,No,0,$0,14,0,Highly Urban/ Urban
141869802,0,23SEP54,45,0,0,$0,No,$0,Yes,z_F,z_High School,Student,35,Private,"$14,500",1,z_SUV,no,"$9,063",3,No,6,"$3,521",9,1,Highly Urban/ Urban
237014490,0,18FEB60,39,0,6,"$98,997",No,$0,z_No,z_F,z_High School,Professional,32,Private,"$24,510",4,Minivan,no,$0,0,No,0,$0,9,0,Highly Urban/ Urban
391478772,0,10JUN64,35,2,14,"$27,446",No,"$129,102",Yes,z_F,z_High School,Clerical,23,Private,"$13,410",7,z_SUV,no,$0,0,No,1,$0,8,0,Highly Urban/ Urban
108491144,0,07MAY54,45,0,,$0,No,$0,z_No,M,Bachelors,Student,22,Commercial,"$14,510",1,Minivan,no,$0,0,No,3,$0,8,0,z_Highly Rural/ Rural
3988715,0,31JUL54,45,0,12,"$37,846",No,"$162,455",z_No,z_F,<High School,Clerical,21,Commercial,"$20,150",4,Pickup,no,$0,0,No,1,$0,1,0,z_Highly Rural/ Rural
468379423,0,23AUG50,49,0,10,"$75,580",No,"$222,553",Yes,z_F,Masters,Lawyer,29,Private,"$17,220",4,Sports Car,no,$0,0,No,1,$0,14,0,Highly Urban/ Urban
767487685,0,27JUL64,35,1,12,"$8,276",No,$0,Yes,z_F,z_High School,Student,13,Commercial,"$2,330",10,Sports Car,no,$0,0,No,4,"$4,021",7,1,Highly Urban/ Urban
866705472,0,15APR45,54,0,15,"$130,241",No,,Yes,z_F,PhD,Doctor,46,Private,"$15,570",19,z_SUV,no,$0,0,No,3,$0,16,0,Highly Urban/ Urban
599152796,0,17JUN57,42,0,,,No,"$286,147",Yes,z_F,Bachelors,Professional,33,Private,"$31,830",1,Minivan,no,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
904098670,0,22JAN58,41,2,15,"$97,679",Yes,"$273,142",z_No,M,Bachelors,z_Blue Collar,22,Commercial,"$12,850",1,Minivan,yes,"$38,815",3,No,6,$0,1,0,Highly Urban/ Urban
672549561,0,11FEB49,50,0,11,"$104,831",No,$0,z_No,M,Masters,Professional,31,Commercial,"$6,500",1,Pickup,no,"$6,657",2,No,3,$0,16,0,Highly Urban/ Urban
930187847,0,09MAY43,56,0,0,$0,No,"$134,398",Yes,z_F,Bachelors,Home Maker,39,Private,"$13,130",6,Sports Car,no,$0,0,No,1,$0,13,0,z_Highly Rural/ Rural
700098445,0,22APR58,41,0,12,"$95,076",No,$0,z_No,z_F,Bachelors,Professional,21,Private,"$28,710",4,Minivan,no,$0,0,No,0,$0,8,0,Highly Urban/ Urban
459231441,0,18OCT57,42,0,12,"$109,098",No,"$268,393",Yes,z_F,z_High School,z_Blue Collar,44,Commercial,"$1,500",4,z_SUV,no,"$1,015",2,No,0,$0,4,0,Highly Urban/ Urban
778020709,0,24NOV50,48,0,11,"$105,299",No,"$276,038",z_No,z_F,z_High School,z_Blue Collar,33,Private,"$28,610",6,Minivan,no,"$6,936",2,No,2,$0,1,0,Highly Urban/ Urban
79991899,0,17JAN72,27,4,13,"$166,855",No,"$436,711",Yes,M,Bachelors,Professional,71,Commercial,"$23,060",1,Panel Truck,no,$0,0,No,3,$0,6,0,z_Highly Rural/ Rural
470060990,0,09JUN78,21,0,0,$0,No,"$51,893",z_No,M,z_High School,Student,55,Commercial,"$3,600",10,Minivan,yes,"$3,231",3,No,7,$0,1,0,z_Highly Rural/ Rural
617959052,2,05JUL58,41,3,0,$0,No,"$56,089",Yes,z_F,z_High School,Home Maker,27,Private,"$16,840",1,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
190335385,0,10DEC49,49,0,0,$0,No,$0,z_No,z_F,PhD,Home Maker,46,Private,"$17,520",9,z_SUV,no,"$7,665",4,No,2,$0,19,0,Highly Urban/ Urban
731368580,0,14AUG74,25,3,12,"$78,062",Yes,$0,z_No,z_F,z_High School,Professional,5,Private,"$20,640",6,Minivan,no,$0,0,No,0,$0,12,0,Highly Urban/ Urban
345771306,0,13SEP57,42,0,8,"$61,322",No,"$228,496",z_No,M,z_High School,Clerical,36,Commercial,"$11,830",1,Pickup,no,$0,0,No,2,$0,1,0,z_Highly Rural/ Rural
910202703,0,01APR57,42,0,11,"$97,054",No,"$282,590",z_No,M,Masters,Lawyer,40,Private,"$19,580",6,Van,no,$0,0,Yes,0,$0,17,0,Highly Urban/ Urban
892231761,0,25NOV56,42,0,10,"$58,453",No,"$202,236",z_No,z_F,Bachelors,z_Blue Collar,29,Commercial,"$9,480",4,Sports Car,no,$0,0,No,1,"$2,327",,1,Highly Urban/ Urban
503862977,1,26FEB58,41,4,8,"$175,783",Yes,$0,z_No,z_F,PhD,,46,Commercial,"$21,520",11,Pickup,no,"$4,082",2,No,4,"$29,865",17,1,Highly Urban/ Urban
884766026,0,10FEB57,42,0,11,"$63,180",No,"$243,719",Yes,z_F,Masters,Lawyer,23,Private,"$12,030",1,Sports Car,no,$0,0,No,1,$0,12,0,Highly Urban/ Urban
37340719,0,27FEB58,41,2,9,"$37,523",No,"$166,138",Yes,M,z_High School,Clerical,40,Private,"$12,260",7,Minivan,no,"$3,134",1,No,3,$0,11,0,Highly Urban/ Urban
374610346,0,05DEC61,37,2,8,"$73,897",No,"$244,387",Yes,z_F,Bachelors,Clerical,5,Private,"$16,390",11,z_SUV,no,"$34,941",2,No,0,$0,6,0,Highly Urban/ Urban
25899381,0,11SEP44,55,0,12,"$133,966",No,"$342,198",Yes,z_F,PhD,Lawyer,8,Private,"$29,170",6,z_SUV,no,"$34,507",2,Yes,0,$0,13,0,Highly Urban/ Urban
463586488,0,07JUN69,30,1,0,$0,No,$0,Yes,M,z_High School,Student,21,Private,"$4,500",1,Pickup,no,$754,1,No,0,"$3,755",7,1,Highly Urban/ Urban
134794189,0,08OCT47,52,0,14,"$135,116",No,"$335,050",Yes,M,PhD,Manager,28,Private,"$17,530",1,Minivan,no,$0,0,Yes,1,$0,13,0,Highly Urban/ Urban
174725774,0,04MAY49,50,0,13,"$36,605",No,"$184,411",Yes,M,z_High School,z_Blue Collar,48,Commercial,"$18,050",3,Van,no,"$46,625",3,No,4,$0,1,0,Highly Urban/ Urban
756376204,0,29DEC66,32,3,14,,No,"$128,776",Yes,z_F,<High School,z_Blue Collar,34,Private,"$6,890",1,Sports Car,no,"$36,000",4,Yes,1,"$3,429",,1,Highly Urban/ Urban
88241450,0,26NOV48,50,0,12,,No,$0,z_No,z_F,z_High School,Clerical,16,Private,"$14,910",10,z_SUV,no,$0,0,No,1,$0,12,0,z_Highly Rural/ Rural
621372360,0,09SEP72,27,1,0,$0,No,$0,Yes,z_F,<High School,Student,39,Commercial,"$11,330",4,Sports Car,no,"$35,165",3,Yes,7,$0,4,0,Highly Urban/ Urban
815407023,0,21MAR63,36,0,11,"$121,391",No,"$310,275",z_No,M,Bachelors,Manager,46,Commercial,"$36,420",6,Panel Truck,yes,"$2,602",2,No,3,$0,8,0,Highly Urban/ Urban
956104436,0,27AUG53,46,0,0,$0,No,$0,Yes,z_F,<High School,Student,57,Private,"$25,940",10,z_SUV,no,$0,0,No,0,$0,6,0,z_Highly Rural/ Rural
669976904,0,10NOV63,36,0,11,"$30,071",No,"$152,771",Yes,z_F,<High School,z_Blue Collar,33,Private,"$17,970",10,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
916445300,0,18FEB50,49,0,11,,No,"$582,905",z_No,z_F,Masters,Lawyer,17,Private,"$38,940",1,Van,no,$0,0,No,3,$0,20,0,Highly Urban/ Urban
751338912,0,01OCT57,42,2,11,"$68,171",Yes,$0,z_No,M,Bachelors,Professional,13,Private,"$18,130",3,Van,yes,$0,0,No,2,"$4,348",10,1,Highly Urban/ Urban
914959395,0,24JUL36,63,0,17,"$86,078",No,"$319,488",Yes,z_F,Bachelors,Professional,13,Private,"$20,960",4,Sports Car,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
906801725,0,13OCT36,63,0,15,"$32,824",No,"$195,693",Yes,z_F,z_High School,Manager,30,Private,"$23,750",5,Sports Car,no,$0,0,No,4,$0,,0,Highly Urban/ Urban
121997238,0,28JAN35,64,0,0,$0,No,$0,Yes,M,z_High School,Student,60,Private,"$7,900",6,Sports Car,yes,"$23,432",2,Yes,9,"$12,301",8,1,Highly Urban/ Urban
457695790,0,24JUL64,35,2,0,$0,No,"$59,496",Yes,z_F,Bachelors,Home Maker,21,Private,"$5,000",6,Sports Car,no,"$4,477",1,No,0,"$5,297",13,1,Highly Urban/ Urban
920579205,0,24DEC51,47,0,13,"$78,119",No,"$226,596",Yes,M,Masters,Manager,25,Private,"$14,010",10,Minivan,yes,$0,0,Yes,0,$0,18,0,Highly Urban/ Urban
73710290,0,03AUG42,57,0,13,"$99,985",No,"$298,356",Yes,M,Masters,Lawyer,23,Private,"$17,200",1,Van,no,"$6,739",2,No,5,$0,20,0,Highly Urban/ Urban
418418632,0,07OCT70,29,3,0,$0,Yes,$0,z_No,z_F,z_High School,Student,12,Commercial,"$6,720",1,Sports Car,no,"$52,445",3,Yes,5,"$4,699",6,1,Highly Urban/ Urban
133595265,0,19FEB50,49,0,12,"$24,513",No,"$148,422",Yes,M,<High School,z_Blue Collar,27,Private,"$8,850",1,Minivan,yes,"$1,263",1,No,1,"$6,606",1,1,Highly Urban/ Urban
591933815,0,11APR53,46,0,9,"$107,006",No,"$342,272",Yes,M,Masters,Manager,7,Private,"$6,100",1,Minivan,yes,$0,0,No,0,$0,15,0,Highly Urban/ Urban
880819896,0,17SEP62,37,2,14,"$66,376",No,"$214,022",Yes,M,z_High School,Manager,26,Private,"$20,570",4,Van,no,$0,0,No,5,$0,5,0,Highly Urban/ Urban
140960557,1,19MAR43,56,2,0,$0,Yes,$0,z_No,z_F,<High School,Student,35,Private,"$23,630",1,Minivan,no,"$10,612",3,No,2,"$4,799",8,1,Highly Urban/ Urban
576927212,0,14AUG38,61,0,14,"$52,529",No,"$183,779",Yes,M,Masters,Lawyer,66,Private,"$12,850",7,Pickup,yes,$0,0,No,0,$0,11,0,z_Highly Rural/ Rural
388940769,2,02DEC59,39,2,13,"$92,000",No,"$301,965",Yes,M,Bachelors,Professional,50,Private,"$7,730",10,Minivan,yes,"$8,091",2,No,4,$0,1,0,Highly Urban/ Urban
517379402,1,11MAY57,42,1,7,"$130,882",No,"$348,968",Yes,M,z_High School,Manager,39,Private,"$14,590",1,Minivan,yes,"$42,820",2,Yes,7,$0,9,0,Highly Urban/ Urban
860428575,0,27MAR70,29,1,13,"$36,708",Yes,$0,z_No,M,z_High School,Professional,45,Private,"$16,150",1,Minivan,no,"$5,618",1,No,8,$0,9,0,Highly Urban/ Urban
348441877,0,04MAR48,51,0,9,"$65,506",No,"$213,835",z_No,z_F,z_High School,z_Blue Collar,42,Commercial,"$31,120",1,Minivan,no,$0,0,No,0,$0,,0,z_Highly Rural/ Rural
838358712,0,07JAN50,49,0,6,"$89,547",No,$0,z_No,z_F,Masters,Lawyer,38,Private,"$10,450",4,Sports Car,no,$0,0,No,0,$0,19,0,Highly Urban/ Urban
183697567,0,18JUL54,45,0,13,"$79,720",No,"$270,342",Yes,M,Masters,Professional,26,Private,"$20,280",4,Van,yes,$0,0,No,1,$0,14,0,Highly Urban/ Urban
674303590,0,16JUL41,58,0,14,"$131,658",No,"$390,952",Yes,z_F,Masters,Professional,31,Private,"$26,780",7,Minivan,no,$0,0,No,0,$0,12,0,Highly Urban/ Urban
659941698,0,24DEC48,50,0,13,"$73,668",No,"$212,878",Yes,z_F,Masters,Lawyer,13,Private,"$8,870",3,Sports Car,no,$0,0,Yes,6,$0,11,0,Highly Urban/ Urban
466539809,0,02JUL53,46,0,12,"$103,455",No,"$286,457",z_No,M,Masters,Lawyer,21,Private,"$13,050",1,Minivan,yes,$0,0,No,0,$0,7,0,Highly Urban/ Urban
957086884,0,12APR64,35,3,14,"$5,628",No,"$64,192",Yes,z_F,<High School,Home Maker,24,Private,"$6,820",10,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
362967186,0,23OCT60,39,1,11,"$32,188",No,"$174,247",Yes,z_F,z_High School,Professional,38,Private,"$8,620",6,z_SUV,no,"$5,399",2,No,4,"$3,349",1,1,Highly Urban/ Urban
741216115,0,27NOV61,37,0,12,"$97,671",No,"$257,408",Yes,M,Bachelors,Professional,49,Commercial,"$22,660",3,Panel Truck,yes,"$1,371",1,No,5,$0,7,0,Highly Urban/ Urban
711467735,0,07MAR44,55,0,12,"$43,293",No,$0,Yes,M,z_High School,Student,59,Private,"$1,500",1,Minivan,yes,"$23,756",2,Yes,3,$0,6,0,z_Highly Rural/ Rural
655824752,0,01MAR44,55,0,,"$83,090",No,"$202,465",Yes,M,Masters,,20,Commercial,"$24,750",4,Panel Truck,yes,$0,0,No,0,$0,17,0,Highly Urban/ Urban
422758152,0,02JUN45,54,0,3,"$27,546",No,"$181,137",Yes,M,z_High School,Clerical,5,Private,"$15,730",3,Minivan,yes,$0,0,No,3,$0,5,0,Highly Urban/ Urban
160730761,1,25OCT57,42,1,,"$49,120",Yes,"$197,752",z_No,z_F,Bachelors,Manager,37,Private,"$10,440",1,z_SUV,no,$0,0,No,0,"$3,244",9,1,Highly Urban/ Urban
874594485,0,06JUN54,45,1,10,"$59,197",Yes,$0,z_No,M,Masters,,61,Commercial,"$22,690",10,Panel Truck,no,"$4,940",2,No,3,"$3,581",8,1,Highly Urban/ Urban
77981216,0,07MAR55,44,2,11,"$188,428",No,"$497,746",Yes,z_F,PhD,Doctor,35,Private,"$24,740",6,Pickup,no,$0,0,No,2,$0,14,0,Highly Urban/ Urban
73898389,0,22OCT54,45,2,0,$0,Yes,$0,z_No,z_F,Masters,Home Maker,23,Commercial,"$6,000",17,Sports Car,no,"$52,068",1,No,4,$0,20,0,Highly Urban/ Urban
536203065,0,03MAR52,47,0,,"$64,183",No,"$253,869",Yes,M,Bachelors,Professional,5,Private,"$13,000",6,Minivan,yes,$0,0,No,1,$0,7,0,Highly Urban/ Urban
484217668,0,31AUG60,39,0,16,"$92,117",No,"$295,537",Yes,M,z_High School,z_Blue Collar,40,Commercial,"$14,610",7,Minivan,yes,$0,0,No,0,"$2,441",1,1,Highly Urban/ Urban
622982638,0,07FEB53,46,0,10,"$154,985",No,$0,z_No,z_F,PhD,Manager,29,Private,"$28,540",10,Pickup,no,$0,0,No,4,$0,10,0,Highly Urban/ Urban
457987162,0,17MAR54,45,0,,"$19,599",No,"$134,906",z_No,z_F,Bachelors,Home Maker,43,Private,"$10,740",6,Minivan,no,$0,0,No,2,$0,1,0,z_Highly Rural/ Rural
888163837,0,16JUL51,48,0,7,"$35,398",No,$0,z_No,M,z_High School,Clerical,13,Commercial,"$6,200",10,Pickup,no,$0,0,No,2,$0,9,0,z_Highly Rural/ Rural
591264788,0,07NOV52,47,0,13,"$23,596",No,"$147,506",Yes,z_F,z_High School,Home Maker,32,Private,"$13,250",9,z_SUV,no,$0,0,Yes,0,$0,1,0,Highly Urban/ Urban
128515960,0,12APR58,41,4,8,"$29,622",No,"$116,005",Yes,z_F,<High School,Clerical,38,Private,"$12,770",7,Minivan,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
40523894,0,23OCT42,57,0,14,"$75,468",No,"$249,251",Yes,M,Masters,Lawyer,36,Private,"$14,750",13,Minivan,yes,$0,0,No,0,$0,21,0,Highly Urban/ Urban
714687889,0,10JUN70,29,0,10,"$79,059",No,"$240,683",Yes,z_F,Masters,Manager,37,Private,"$14,460",10,z_SUV,no,"$5,903",3,No,0,$0,8,0,Highly Urban/ Urban
170839274,0,05AUG62,37,0,10,"$55,242",No,"$183,992",z_No,M,z_High School,z_Blue Collar,30,Commercial,"$8,700",6,Pickup,no,"$33,030",2,Yes,0,"$6,250",1,1,Highly Urban/ Urban
591933815,0,11APR53,46,0,9,"$107,006",No,"$342,272",Yes,M,Masters,Manager,7,Private,"$16,800",16,Van,yes,$0,0,No,4,$0,15,0,Highly Urban/ Urban
391416090,0,08SEP55,44,0,,"$98,743",No,"$234,546",z_No,M,Masters,,18,Commercial,"$21,330",4,Van,no,"$5,632",3,No,5,$0,18,0,Highly Urban/ Urban
230975934,0,19SEP46,53,0,13,"$80,023",No,"$246,532",Yes,z_F,Bachelors,z_Blue Collar,58,Commercial,"$20,990",4,Sports Car,no,"$29,379",2,Yes,5,"$3,408",9,1,Highly Urban/ Urban
973319273,0,13AUG66,33,1,13,"$67,171",No,"$131,767",Yes,z_F,Masters,Lawyer,17,Private,"$16,780",4,z_SUV,no,$0,0,No,1,$0,15,0,Highly Urban/ Urban
723410690,0,09SEP64,35,0,10,"$57,241",No,$0,z_No,M,<High School,Clerical,36,Private,"$11,050",4,Minivan,yes,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
128821230,0,06JUN44,55,0,0,$0,No,"$96,761",Yes,z_F,z_High School,Home Maker,34,Commercial,"$26,890",1,Pickup,no,$0,0,No,3,$0,10,0,Highly Urban/ Urban
736548294,0,13FEB49,50,0,10,"$77,214",No,$0,z_No,z_F,Bachelors,Professional,46,Private,"$9,220",3,z_SUV,no,"$2,657",2,No,0,$0,7,0,Highly Urban/ Urban
107330101,1,25MAR54,45,2,14,"$28,731",Yes,$0,z_No,M,z_High School,z_Blue Collar,57,Commercial,"$6,000",1,Minivan,yes,$0,0,No,0,"$13,042",1,1,Highly Urban/ Urban
10902340,0,26OCT64,35,0,11,"$122,150",No,,Yes,z_F,Masters,Lawyer,41,Private,"$26,820",4,z_SUV,no,$0,0,No,2,$0,12,0,Highly Urban/ Urban
837237250,2,10MAY43,56,2,17,"$28,088",Yes,"$154,530",z_No,M,Bachelors,Clerical,46,Private,"$9,910",1,Minivan,yes,"$1,157",1,No,3,"$4,814",1,1,Highly Urban/ Urban
589562459,0,04OCT47,52,0,7,"$16,253",No,$0,z_No,M,<High School,Clerical,40,Private,"$8,080",1,Pickup,no,$969,2,No,3,$0,7,0,Highly Urban/ Urban
810486505,0,19AUG67,32,2,13,"$109,683",Yes,"$276,821",z_No,z_F,Bachelors,Manager,33,Private,"$15,670",12,z_SUV,no,"$30,571",3,Yes,0,$0,9,0,Highly Urban/ Urban
340247899,0,04JUN60,39,1,13,"$93,925",Yes,$0,z_No,z_F,Masters,Lawyer,37,Private,"$27,310",4,Minivan,no,$0,0,No,0,$0,16,0,Highly Urban/ Urban
768598772,0,10APR54,45,1,11,"$51,655",Yes,"$182,945",z_No,z_F,z_High School,z_Blue Collar,52,Commercial,"$16,210",17,z_SUV,no,$0,0,No,1,$0,6,0,z_Highly Rural/ Rural
946949662,0,10JAN61,38,0,9,,No,"$183,880",Yes,z_F,z_High School,Professional,64,Private,"$10,740",10,z_SUV,no,$0,0,No,1,$0,13,0,Highly Urban/ Urban
640459101,1,09OCT60,39,3,13,"$48,738",No,"$214,103",Yes,z_F,Bachelors,Clerical,32,Private,"$23,420",8,Sports Car,no,"$5,115",1,No,0,$0,1,0,z_Highly Rural/ Rural
932328426,0,15AUG71,28,4,10,"$10,032",No,$0,Yes,M,Bachelors,Student,13,Commercial,"$5,850",1,Pickup,yes,"$12,269",1,Yes,0,"$5,657",12,1,Highly Urban/ Urban
280963492,0,17APR59,40,0,11,"$49,978",No,"$240,143",Yes,M,Masters,,40,Commercial,"$21,160",3,Van,yes,$0,0,No,2,"$4,191",15,1,Highly Urban/ Urban
494990328,0,11MAR73,26,1,9,"$44,386",No,"$209,993",Yes,z_F,z_High School,Manager,47,Private,"$12,000",7,z_SUV,no,"$7,611",1,No,3,$0,5,0,Highly Urban/ Urban
578768750,3,29JUN58,41,3,14,"$128,895",No,"$373,531",Yes,z_F,Masters,Professional,10,Commercial,"$44,270",13,Van,no,$0,0,No,4,$0,9,0,Highly Urban/ Urban
598130591,0,16FEB48,51,0,5,"$94,454",No,$0,z_No,M,Bachelors,Professional,30,Private,"$14,370",3,Minivan,no,"$5,399",1,No,0,$0,9,0,Highly Urban/ Urban
198843358,2,14OCT40,59,2,16,"$109,210",No,"$324,059",Yes,z_F,Masters,Manager,32,Commercial,"$21,880",6,Pickup,no,"$6,120",2,No,6,"$4,815",18,1,Highly Urban/ Urban
650019033,0,14OCT40,59,0,11,"$38,141",No,$0,z_No,M,z_High School,z_Blue Collar,43,Commercial,"$15,080",6,Minivan,no,"$9,575",1,No,5,"$5,501",6,1,Highly Urban/ Urban
627082069,0,16NOV51,48,0,0,$0,No,$0,z_No,z_F,<High School,Student,5,Private,"$9,060",1,z_SUV,no,$0,0,No,2,$0,1,0,Highly Urban/ Urban
132538177,0,24OCT38,61,0,10,"$9,902",No,"$103,647",z_No,z_F,PhD,Home Maker,31,Private,"$8,590",6,Sports Car,no,"$3,175",2,No,4,"$3,048",10,1,Highly Urban/ Urban
713200511,0,17DEC46,52,0,13,"$99,251",No,"$275,991",Yes,z_F,Masters,Lawyer,35,Private,"$35,570",10,Van,no,$0,0,No,1,$0,10,0,Highly Urban/ Urban
602256369,0,12JUN70,29,2,14,"$45,299",No,"$148,600",Yes,z_F,z_High School,z_Blue Collar,11,Commercial,"$8,930",7,z_SUV,no,"$5,289",1,No,4,"$1,502",1,1,Highly Urban/ Urban
346673007,0,14FEB62,37,2,13,"$31,725",No,"$148,396",Yes,z_F,Masters,Lawyer,32,Private,"$10,860",4,z_SUV,no,"$3,810",3,No,3,$0,22,0,Highly Urban/ Urban
794302966,0,13JAN51,48,0,9,"$49,251",No,"$180,173",Yes,z_F,z_High School,z_Blue Collar,9,Commercial,"$11,230",7,z_SUV,no,$0,0,No,0,"$6,452",1,1,Highly Urban/ Urban
133941548,1,21OCT62,37,2,10,"$30,843",No,"$132,741",Yes,z_F,z_High School,Clerical,33,Private,"$8,280",6,Sports Car,no,$0,0,No,1,$0,8,0,Highly Urban/ Urban
674928177,0,04JAN67,32,3,16,"$28,430",Yes,$0,z_No,z_F,z_High School,Clerical,52,Private,"$4,340",4,z_SUV,no,"$39,168",2,Yes,4,"$2,777",1,1,Highly Urban/ Urban
997883308,0,04JUL60,39,0,13,"$18,274",No,$0,z_No,z_F,z_High School,Clerical,11,Private,"$7,230",6,z_SUV,no,$0,0,No,0,$0,1,0,z_Highly Rural/ Rural
448861404,0,03APR60,39,0,10,"$31,131",No,$0,z_No,M,z_High School,Clerical,30,Private,"$8,510",6,Minivan,yes,"$37,066",2,Yes,5,"$4,678",13,1,Highly Urban/ Urban
515204929,0,20JAN46,53,0,8,"$21,190",No,"$104,523",Yes,M,Masters,,30,Commercial,"$32,730",1,Panel Truck,yes,"$7,558",3,No,5,$0,1,0,Highly Urban/ Urban
