rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,beta.scale,rho,lambda,omega,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_sigma.01,0.0856325512761441,0.362018946249754,1.25515041970843,0.567600639078108,0.123070708429593,0.157658623674967,0.132833967628197,0.137854433244252,0.179683000686613,0.238532993092296,0.220113227447152,0.213971393358257,0.1,0.1,0.1,0.1,0.1,0.1,2.49300000000221,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
empirical_AIC_each_k,0.0607645084014743,0.24990384043382,1.18830668127524,0.499658343370178,0.0964435216893495,0.139110999806782,0.149708888458152,0.128421136651428,0.189621473542006,0.20638813795803,0.235615587299931,0.211947815238816,0.175364366952431,0.175364366952431,0.175364366952431,0.153294261439941,0.153294261439941,0.153294261439941,922.486999999994,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
empirical_AIC_full,0.131883593399612,0.42322375779044,1.22929861051725,0.594801987235768,0.160888422570453,0.168668802648932,0.174491307927425,0.168016177715603,0.221119574293455,0.229180758404655,0.254891062432176,0.234781921577421,0.0368042334580809,0.242029099210938,0.124412591626169,0.923111779638864,0.10502477394,0.168800240269986,1034.628,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
empirical_independence,0.352521162293912,4.24126043130192,14.0800787794565,6.22462012435078,0.506328443383391,0.986868497903426,0.86706073295592,0.786752558080912,0.519368464800963,1.15615706822457,0.779798806765856,0.880391584854078,Inf,Inf,Inf,Inf,Inf,Inf,2.53299999999581,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
Gaussian,0.0747252619762415,0.409297586568269,1.07077730738698,0.51826671864383,0.0869778796245158,0.133979887839884,0.119804271930885,0.113587346465095,0.0968794233465904,0.144797147071158,0.121455484874115,0.123784806520488,,,,,,,2.20100000000093,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
copula,0.111878333651011,0.523227869666814,1.62327126657965,0.752792489965825,0.127448689506335,0.183285160852608,0.161988287354884,0.157574045904609,0.133254791331952,0.230039206136514,0.146055156978579,0.176053920426762,,,,,,,5.11000000000058,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
treeSHAP,0.393122989382408,4.94250027531125,13.2243959692937,6.1866730779958,0.584993253211624,1.16539502782082,0.863187062473012,0.871191781168485,0.607057316903444,1.26944962307359,0.752993600494549,0.948520995203333,,,,,,,0.00400000000081491,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,2,0.5,1,0.5,0.1,2000,100,1,1000,1244,Mp3JS,2019-01-08T03:21:54.554854Z
empirical_sigma.01,0.0769210072204839,0.200442620242126,0.404953452645209,0.227439026702606,0.127940166213635,0.129184106043049,0.11334854460188,0.123490938952855,0.286017037056717,0.189656794248921,0.176678520441852,0.222223420348119,0.1,0.1,0.1,0.1,0.1,0.1,2.37199999999575,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
empirical_AIC_each_k,0.0939682206578224,0.20327980828572,0.420646127553802,0.239298052165782,0.178968754396133,0.168603019273453,0.174610831023653,0.17406086823108,0.339941761089435,0.325635175267129,0.329838594541922,0.330775122413351,0.0843194248122913,0.0843194248122913,0.0843194248122913,0.0930633176351455,0.0930633176351455,0.0930633176351455,997.357000000004,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
empirical_AIC_full,0.100878980224354,0.217017331458472,0.452226077207324,0.256707462963383,0.161405200439132,0.1881419986734,0.193934647588295,0.181160615566942,0.299082533640201,0.293676142813371,0.238422334505311,0.277842878004327,0.0966174298388657,0.160818431255728,0.022287345406837,0.191070588023668,0.0553552718028745,0.108119912771363,1301.245,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
empirical_independence,0.581665339560405,2.81688773644301,3.41303313189381,2.27052873596574,1.1576250239304,2.53238927231759,1.5639589194185,1.75132440522216,1.19140195344603,2.6228690532576,1.53911516153038,1.96616239213664,Inf,Inf,Inf,Inf,Inf,Inf,2.48300000000017,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
Gaussian,0.0553053123926559,0.147316629476597,0.849375462315161,0.350665801394805,0.0762797113223538,0.12326136741042,0.131533670233416,0.110358249655397,0.0563693582598595,0.096846429258755,0.117574016747996,0.0965852018484902,,,,,,,2.21999999999389,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
copula,0.0959268072853228,0.265891929960338,0.573412482562512,0.311743739936058,0.115898426513635,0.161240224246002,0.13066886919962,0.135935839986419,0.109519714934218,0.126504823030493,0.123855035221875,0.121272900002329,,,,,,,5.23300000000018,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
treeSHAP,0.618098892132773,2.83829342324645,4.19447383283461,2.55028871607128,1.29653276003376,2.74000592257879,1.60410802535087,1.88021556932114,1.35136177852639,2.7821583069837,1.50273725651575,2.07410497159987,,,,,,,0.00700000000506407,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,5,0.5,1,0.5,0.1,2000,100,1,1000,1244,N9c95,2019-01-08T03:54:50.645491Z
empirical_sigma.01,0.0621783664106833,0.260754868537429,0.282018983948723,0.201650739632278,0.178142820363463,0.218246593786522,0.172009987060694,0.189466467070227,0.289318298570122,0.254653097389561,0.187906585736356,0.247586875800293,0.1,0.1,0.1,0.1,0.1,0.1,2.4800000000032,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
empirical_AIC_each_k,0.069425512612523,0.247928842221516,0.15321857600647,0.156857643613503,0.244700515972834,0.240825981706401,0.215660555934795,0.233729017871343,0.460914212809438,0.373007335141489,0.269207449493573,0.374927308067079,0.0456915574211145,0.0456915574211145,0.0456915574211145,0.0662547693725461,0.0662547693725461,0.0662547693725461,1139.385,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
empirical_AIC_full,0.075681842084968,0.235074481800218,0.260551171617752,0.190435831834313,0.240773177612385,0.22218644852974,0.223797697721683,0.228919107954603,0.415035867320853,0.288347864582104,0.268462455562282,0.329390191206907,0.0546431548463234,0.0675315971643282,0.0224700330770595,0.174500160956819,0.0602863180794723,0.0614576772761046,1205.668,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
empirical_independence,0.765722152090244,3.65072241460456,2.44806492128816,2.28816982932766,2.4740268107236,5.17766953217693,2.80005565363547,3.48391733217867,2.41078248836787,4.78114630745321,2.42274329347744,3.59076529645024,Inf,Inf,Inf,Inf,Inf,Inf,2.40899999999965,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
Gaussian,0.034212336587007,0.105696082045581,0.126525288780818,0.0888112358044685,0.065590036180958,0.108240261079366,0.118578188890714,0.0974694953836793,0.0546199001195936,0.0851006421265799,0.0933831361441762,0.0824667573056059,,,,,,,2.24199999999837,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
copula,0.0539424380848555,0.196957464749465,0.213525715454597,0.154808539429639,0.0940090912755784,0.1441865493064,0.11907328949764,0.119089643359873,0.0939446923768265,0.086493694496144,0.0724380036206515,0.0869347534188828,,,,,,,5.01299999999901,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
treeSHAP,0.812775459359456,3.8789158416871,2.2153730883115,2.30235479645269,2.66234826247084,5.19188316784615,2.60324409735936,3.48582517589212,2.54451655770648,4.76055844767289,2.28343673037383,3.58255464434361,,,,,,,0.00600000000122236,PiecewiseConstant,XGBoost,GenHyp,"All var equal contribution. Increasing beat.scale, while adjusting mu for constant mean, but increasing variance and skewness.",3,TRUE,10,0.5,1,0.5,0.1,2000,100,1,1000,1244,pIFk6,2019-01-08T04:33:27.913820Z
